 yang tidak pakai jilbab komunis megawati sri mulyani puan maharani kamu sebut apa dan mau mentwit pintar dulu ya tong 	negative
 gue semua cerita bangsat suka sekalipun yang sad akhir sampai mewek benaran gue bacanya gembel banget enggak sih wkwk 	negative
 kamu bacot 	negative
 bodoh amat tidak tertarik titik 	negative
 lah bung karno anti asing indonesia keluar dari pbb dan gerakan non blok dimulai dari beliau dan mayoritas jawa memujanya sehingga dijadikannya presiden seumur hidup dan mentah min kamu 	negative
 kondisi mencret setelah minum susu kental manis bukan disebabkan oleh kadar gula di dalamnya kondisi tersebut bisa terjadi karena banyak faktor seperti adanya intoleransi individu terhadap susu sapi 	negative
 apa pak jokowi tidak punya staf ahli khusus mempertahankan aset nasional terlalu diktator jomlo lokal	negative
 hanya orang tolol dan idiot yang merasa bahaya kalau dengar kata dan dijadikan bahan bully pemerintah kritik presiden cukup katakan pak jangan sampai hutang menyebabkan cashflow negara negatif 	negative
 ayahku tsundere dingin jarang omongan canggung begitu sama orang asing tapi kadang receh dan tidak pelit wkwk aku meminta apa saja langsung dibelikan saat itu juga beda sama mama yang harus menabung dulu lah dan dan baru sampai di madrid jam siang saja	negative
makin masif saja para cina dan antek komunis 	negative
 asli bego tidak nih partai kualitas kayak begini disebut partai allah wkwk begonya lagi bani micin masih setia saja mendukung bosnya jadi calon presiden dumb ception 	negative
 orang indonesia yang waras sehat jasmani rohani sangat percaya presiden jokowi muslim berpengaruh di dunia kecuali kader dan anggota gerindra yang tidak percaya 	negative
 miiinn benar ya ternyata lembar aku justru bertambah aduh maaf min aku celeng sendiri sudah mengerti sekarang haha terima kasih min kamu re the best 	positive
 luar biasa kami rakyat biasa hanya bisa melihat dan mendengar melakukan sesuai aturan beberapa hari ini kabar di media terduga korupsi dan belum lagi berita tenaga kerja asing yang memenuhi berita televisi tapi 	negative
 pak proses buang islam tak boleh main paksa tapi harus dilakukan dengan kesadaran sendiri	negative
ahok harus tamat penjarakan ahok penjarakan ahok	negative
isu partai komunis indonesia terus di hembuskan grup grup pendukung prabowo	negative
pak tolonglah ajak buzzer bapak untuk jadi lebih pintar bukan anggar jago menghina orang yang tidak suka pakai lapor polisi aduh 	negative
belum dijelaskan haji adalah penipuan ibrahim tak mungkin dikubur di kabah anda biarkan rakyat ditipu pak lukman 	negative
 sinting kah km ini bos yang mau bubarkan komisi pemberantasan korupsi siapa kalau bukan km dan orang orangmu	negative
 sampean sarap ya kalau impor pesawat terbagi tidak ini impor garam tidak terbayang indonesia yang isinya garam semua kok garam juga diimpor dasar otak kamu ampu kaki 	negative
marked as to read catatan harian menantu sinting by rosi l simamora 	positive
 ya tetap saja waspada antek komunis itu pintar kamuflase 	negative
jokowi terpilih dan dilantik sebagai presiden ri pada oktober 	neutral
 sudah seharusnya pejabat pemerintahan dari gubernur sampai tingkat menteri dan dewan perwakilan rakyat selayaknya dipotong gajinya untuk bayar pajak bayar zakat mal sisanya untuk fakir miskin dan untuk menutupi utang tawar	negative
apapun masalah nya muara nya tanggung jawab presiden solusi dari solusi terbaik turunkan jokowi 	negative
presiden meminta agar sistem perizinan berusaha terintegrasi secara online atau online single submission bisa segera diterapkan baik di kementerian di tingkat provinsi di tingkat kabupaten di tingkat kota mus elshinta itu akurat 	neutral
 sekarang melecehkan gerakan salat sudah legal mas dan itu ada pejabat kenalkan olahraga aneh rejim sebelumnya kemana saja ya 	negative
 captain saya tai ganteng dari garam menjawab saya sepertinya wkwk 	negative
 foto memek nya dong 	positive
 jika ada tokoh agama lalu berpolitik praktis untuk publik dengan menggunakan identitas keagamaan itu di lingkungan agama buddha ibaratkan ada yang mengaku biksu tetapi makan daging iya minum minuman keras pun iya bahkan berkeluarga	negative
 bukan milik kampret bodoh pastinya tidak sampai otaknya kampret 	negative
 ayo sudah dukung penuh yang jelas 	negative
 ada juga penakar liberal sekuler syiah komunis intoleran ekstremis 	negative
namaku alana aku memiliki permasalahan yang rumit aku menyadari bahwa seseorang pasti pernah berada di titik terendah dan disinilah aku berada dititik terendah yang kelabu dan bisu novel alana wattpad 	positive
 kamu punya gue punya dower punya rapper punya onta kamu milik semua tapi cukup gue yang punya hati kamu 	negative
gue juga memimpikan sentil biji babi ahok cetar cetar langsung dia mengadu ke jokowi jokowi makanya sunat dulu baru berbicara al maidah 	negative
 edan bulan t 	neutral
 kalau kita tak paham hari ini kita paham bahwa betapa tingginya ilmu ulama dulu sampaikan kita pun tak paham tg ahmad ridauddin	negative
 wkwk mampus kamu 	negative
 sih asing mau rebut kekayaan indonesia 	negative
 monyet komunis piaraan cina loleng kamu 	negative
 antek partai komunis indonesia dan simpatisannya juga proxy cina komunis pasti sangat membenci tentara nasional indonesia dan panglimanya wajar sekali merek	negative
 harus ganti ini rezim biar ulama ulama kita tak di jalan untuk suarakan keadilan salut buat semoga demokrat dan partai islam lainnya ikut merapat 	negative
 anjir kata kata gue 	negative
 kalau taplak meja saya berwarna merah putih tidak boleh ditaruhkan asbak rokok dong ya 	negative
 hindu tidak mengenal hari persidangan hindu percaya pada hukum karma dimana tuhan adalah programmer agung yang memastikan semua perbuatan akan mendatangkan hasil yang sepadan hasilnya bukan dibakar di neraka tetapi dalam bentuk k	negative
 kalau banci thailand adalah cegah dong oppa 	negative
 promosi bani kampret 	negative
sulit meyakinkan monyet bahwa apel lebih manis dari pisang 	negative
ini daftar lengkap proyek yang dicoret jokowi dari play station network 	positive
wah senang nya	positive
 iyakan saja gue lama lama kayak orang idiot mengobrol sama kamu hyung 	negative
 bukan nya kamu dan gerombolan kamu malah lebih sering menghina presiden mestinya kamu lebih dahulu yang diproses 	negative
saya suka video 	positive
 cont kelamin wanita terdengar memenuhi lokasi rasanya setelah berubah wujud dirinya jadi lebih menjiwai perannya dan dalam hati ia mengutuk para pemburu atau orang orang asing yang tiba tiba saja mengejarnya bersama dengan timnya yang bertugas co	negative
 pers seharusnya dapat mengkritisi pernyataan menteri agama ini agar bangsa tidak terus dibohongi	negative
 kok gue lihat ini sih kampret wkwk 	negative
sesembak depan camp jual susu sapi murni mau itu susu sapi orang kambing orang kuda orang onta orang zebra murni pasti saya tutup hidung pas minumnya he 	positive
 aku pawang monyet aku pawangnya dia monyetnya 	negative
 korban cowok yang pintar cakap dan bikin bawa perasaan dan onta 	negative
kapan kita mulai lengserkan jokowi frop itu sudah lebih parah frop 	negative
 buta ya om 	negative
menyesal gue unfollow anjir fers nya hilang malah diaudit jadi makin turun dari sebelumnya 	negative
 baca mulai dari judulnya monyet biar tidak jadi domba idiot 	negative
pilihan kepala daerah ntt	neutral
usai dibebaskan pengadilan ustaz alfian tanjung langsung ditangkap lagi dimana keadilan 	neutral
 kakak ab bin al asyraf itu kan salah satu tokoh yahudi yang sangat benci terhadap dakwah nabi bagaimana dia bisa hafal al qur an 	negative
 masalah segregasi nih memang dari zaman dahulu ada sejak zaman nabi muhammad memang tak boleh ubah sikap manusia untuk mengamalkan budaya diskriminasi malaysia nih actually sudah cukup aman pergaduhan memang ada tapi tak seteruk di luar sa	negative
 fitnah makanan kamu nih akun sampah 	negative
 kamu anak monyet selalu agama kalau bicara politik harus tau wawasan wkwk kamu dangkal jadi kalau di media sosial kamu bicaranya sektarianisme pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong makar orang panglima gatot saja tidak ada kaitannya	negative
 hehe muhammadiyah sudah biasa mas dulu kiai dahlan dituduh kiai kafir dan lain lain 	negative
banyak ya festival budaya bulan iniii nabuuunggg 	negative
 lalu kenapa pada waktu itu al qur an di jadikan alat bukti oleh kepala kepolisian republik indonesia dalam kasus bom surabaya 	neutral
semoga allah segera menghanc eburkan kafir buddha teroris yang telah menzalimi kaum muslim rohingya 	negative
 itu lo yang dilakukan oppa oppa korea tapi banyak yang bilang oppa korea banci tapi masa banci ikut militeran tahun htt 	negative
 karena tidak percaya diri juga kayaknya buktinya kisah kisah profesor yahudi masuk islam karena takjub setelah meneliti bla bla bla masih suka seliweran di grup wa 	negative
 meriah acara temu masyarakat indonesia dengan gubernur di konsulat jenderal republik indonesia istanbul khususnya kepada para pelajar bapak gubernur berpesan agar membangun jaringan dahulu sebelum kembali ke indonesia 	neutral
 zaman pak susilo bambang yudhoyono antek antek partai komunis indonesia tidak merajalela mengganas seperti masa sekarang 	negative
 csis pembohong jangan harp menang cih 	negative
jangankan soal sampah soal mengambil kursi di cafe saja manjaaaaa tidak ketulungan 	negative
dulu kan aku selalu twit be right back alhamdulillah sebab aku ingatkan be right back itu sendawa kenyang haha sori noob tapi sekarang tahu lah be right back ececeh pengikut wajib tahu 	negative
mundur dari sekarang pak gatot amp bersaing sehat dengan pak jokowi	positive
sebenarnya yang teriak itu mau presiden nya dari militer apa ada opsi lain calon presiden dari sipil kita pengalaman mantan presiden dari militer yang menghasilkan krisis moneter mega proyek yang mangkrak jadi tak salah	negative
 pe kakak es lagiiiii begitu lo partai kampret sejati 	negative
 namanya juga cari nafkah bangsat 	negative
 setuju pakai banget dan dan sekretariat jenderal pcn partai cocot nusantara 	positive
makanan murah ya allah perlis nih paling yahudi pernah makan pun ringgit sobsssss sukanyaaaa 	positive
 misalnya dalam tradisi semut yahudi ada yang namanya bar dan banget mitzvah umur iya sudah dihitung dewasa jika ukurannya haid banyak gadis yang iya sudah haid matang untuk kawin dan tradisi di hijaz bagaimana kawin usia berapa 	negative
keparat benar orang macam mantan gue itu 	negative
 ada warga negara indonesia keturunan arab yang justru berjuang untuk negara kesatuan republik indonesia semisal raden saleh pahlawan nasional habib abu bakar aktif dalam pergerakan islam ar baswedan kakek anies baswedan anggota badan penyelidik usaha persiapan kemerdekaan ri mar ie muhammad eks ke	neutral
sekretariat jenderal pbb sepertinya bagian dari saracen 	neutral
saya suka video ahok bebas anies makin terpuruk amp terancam gagal jadi gubernur jika sandi resmi	negative
 kampret sudah merusak nusantara dari jaman majapahit dan terus berlangsung hingga kini terlebih setelah diwadahi oleh hati rekan dengan ide khilafah 	negative
 bejat pokoknya sudah 	negative
 jiaaahh gue saja tidak kepikiran lah cuma karena warna kalau sempat ada yang pikir kayak begitu kebangetan idiot nya 	negative
 kalau kh sama ruf berbicara pada belaga budek pada belaga pilon masih menyundul ganti presiden 	negative
 tsrm inilah juga hakim yang menyebabkan mahkamah persekutuan memutuskan penukaran agama tiga anak guru tadikan sama indira gandhi muhammad ridwan abdullah hampir tahun lalu daripada hindu kepada islam adalah terbatal dan tidak sah di sisi undang ujian nasional	negative
saya yakin kalau rakyat di suruh memilih spa harus di bubarkan pasti nya dewan perwakilan rakyat yang harus di bubarkan waduh tidak sesuai konstitusi 	negative
 tambah sipit tidak punya mata baru tau 	negative
 nyamuk keparat 	negative
 balasan gue tidak dibalas mulu dasar onta cebong 	negative
budaya demokrasi amerika serikat itu jauh lebih maju dari indonesia rakyatnya tahu membedakan mana yang privat mana yang publik mereka paham penggunaan pesawat kepresidenan itu melekat kepada lembaga kepresidenan menyangkut keselamatan amp pengamanan presiden	negative
orang punya saksi anjing di kasus babi tolol 	negative
saat ada tokoh yang bilang umat muslim di negeri ini tertekan sebagai muslim saya melihat justru umat agama lain lebih tertekan jumlah paling besar justru bikin kita makin egois merasa punya hak lebih besar dibandingkan penganut agama lain 	negative
 aku menyanyikan nanti aku nyanyi lingsir malam buat kamu ya iya the kunti 	negative
anjing goblok setan bangsat 	negative
 ganti casing saja padahal nyatanya akuisisi itu patungan dari beberapa bank asing ngilu banget dengar nya 	negative
dari sisi kesadaran gender tetangga sebelah sudah jauh lebih maju yang kerja istrinya suami mengurus anak secara ekonomi lumayan mobil motor ninja bagaimana di lingkunganmu 	negative
kegiatan kepala unit binaan masyarakat kepolisian sektor singojuruh dalam rangka cipta kondisi aman dan kondusif jelang pilihan kepala daerah klik di sini 	neutral
apasal lah aku rindu eeeee idiot betul lah xad 	positive
ahoker jokower mereka semakin kesurupan rakus periode karena itu bergerak 	negative
 kb si koneksi bangsat 	negative
 drama drama sekarang akhir nya kenapa pada bangkai begini ya return lah ya misty lah gue belum menonton sampai akhir tapi dan 	negative
kamu dasar bajingan tidak bisa dipercaya omongannya 	negative
turut berduka atas meninggal nya ceo thread starter kim tai song terima kasih sajangnim 	positive
 ganti presiden ndasmu atos jangan mengumbar cocot he goblok 	negative
 membangun industri dan iklim perikanan di indonesia jauh lebih penting dan sulit dibanding meledakkan asing 	negative
 malas gue bacanya onta 	negative
 anak pemberontak tak layak jadi apa apa di negeri ini 	negative
pengeras suara kali pertama digunakan pada zaman belanda ada masjid yang mengharamkannya 	positive
detik ini juga membuktikan kamu lelaki bajingan 	negative
twit retweet dasar pengenaan pajak partai demokrasi indonesia perjuangan 	neutral
 fadli zoom politik sih politik tapi harus tahulah bahwa ini negara kesatuan republik indonesia yang ada sejarahnya jangan dilupakan untuk kepenting pribadi atau partainya sadarlah itu biar jangan kaco negara kita ini yuk bela atau bantulah pak presiden jokowi untuk memakmurkan	negative
 	positive
 masalahnya urusan negara dan rumah tangga itu tidak bisa disamakan coi jelas jauh berbeda jadi jangan dibuat terlalu sederhana juga 	negative
 setuju ada islam nusantara di indonesia ada beberapa agama sekalian saja di buat kristen protestan nusantara katolik nusantara buddha nusantara hindu nusantara dan agama lain ada nusantaranya biar seragam dan nkr	negative
bandung sudah tidak butuh tiap akhir pekan atau tiap tanggal merah macet bangsat 	negative
 presiden buta tuli makanya memimpin dengan tubruk tabrak dan budek dengar rakyat teriak lengserkan jokowi	negative
model bajunya mr j kok mirip sama prabowo kenapa 	neutral
 entah gue yang geblek apa teman gue yang pintar tak tau deh 	negative
 jijik apa nih haha kamu kena ingat nor haha tempat kamu buat karipap kat dapur sana bukan tepi queen 	negative
 maaf nih memang ada katolik nusantara 	negative
bising betul cina cina nih 	negative
tim sukses pasangan calon pilihan gubernur jawa timur apresiasi debat kandidat 	neutral
nama artis boleh retweet tak akan nama yang indah nih tak boleh penunggang agama detected	negative
bro jangan lupa dijenguk gara gara asma dewi kamu menang kan	negative
 orang edan koe 	negative
jika bicara laptop dari cina dan jika maksudnya adalah made in cina maka hampir laptop seluruh dunia berasal dari cina	negative
 penyebaran bahaya laten int	negative
umar bin khattab itu muslim sejati pembela no rasulullah dan islam khalifah teladan terdepan pengorbanannya mencintai rakyatnya fasih dan hafal al alquran sangat sederhana jujur tegas berwibawa dan seterusnya nah itu siapa enaknya 	negative
setiap kritik ke jokowi pasti dianggap nyinyir sama bani kolam dan mau mereka itu kritik lalu diujungnya harus dukung periode dan lo kritik tetapi tidak dukung artinya nyinyir dan itu haram begitu definisi kritik ala cebi dan dan nalarpun rusak parah 	negative
paling agendanya juga sama tema boleh beda tujuan tetap sama turunkan mau nya diperalat politik dengan kemasan agama	negative
dulu para pahlawan berjuang susah payah korban jiwa raga untuk usir penjajah eh sekarang kok kita biarkan negeri ini dijajah cina dengan mudahnya 	negative
semacam kejadian yang ramai di pilihan kepala daerah yang lalu 	neutral
 kapten tim kalian menangis dipertandingan terakhir gagal menang kapten tim kami saat pertandingan lawan tim kalian di 	negative
 tidak usah dibalik onta 	negative
 min mengerti inflasi tidak tak harus sarjana ekonomi untuk tahu dampak mencetak uang menambah uang beredar nek tidak nyanyi saja orang yen lagi menaksir ra peduli dunia inflasi 	negative
indeks harga saham gabungan dibuka menguat poin atau ke 	neutral
 anies sandi tidak bakal berani yakin	negative
 memang dia adalah begitu sudah terkutuk bro 	negative
masuk teh daun jati cina pack nhn orisinal double embos hn super paket kecil 	positive
 dan hebat nya tidak ada yang teriak antek cina	negative
 haha jangan terlalu keras bro kita tetap hargai mereka yang tetap ingin ganti presiden walaupun mereka tidak memilih prabowo yang penting kita fokus dukung prabowo 	negative
 nyatanya rakyat makin susah menteri perek daya beli hancur setan iblis tukang tipu 	negative
 kiraan kamu titit 	negative
 menggodai itukan ojek pengkolan mau juga ngerojok memek aku kata sih abang daripada pusing tidak ada duit mending buang p 	negative
 jawa timur anti hoaks anti ujaran kebencian dan sara serta mendukung pilihan kepala daerah damai dari karyawan pt wkwk di tow benowo surabaya 	negative
 twit seribu minang bukittinggi ranah bunda kandung the realm of matriarchal pemikir pro calon wakil presiden presiden jokowi pilihan twit seribu minang adalah 	neutral
 surat pemberitahuan tahunan ahok dulu nasional demokrat disusul dengan rekan nya yang mendukung pasangan calon penista agama dan tukang caci maki tai tai 	negative
pak tukang buruan pulang pak saya mau mandi sudah kayak gembel cantik ini 	negative
 itu orang kalau suruh baca lks biologi dulu paling cuma lihat nya doang gambar macan gambar bunga bangkai gambar organ tubuh hehe 	negative
najis banget erel bencong 	negative
 sudah tegaskan bahwa enakan rendang aku bukan pro asing melainkan pro tagonis 	negative
 kok bisa begitu sih anjing banget paypal 	negative
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang tomohon international flower festival dia 	positive
ahok calonkan gubernur siap siap demo 	negative
syarat untuk menggunakan tai chi harus tau apa yang sedang dimainkan oleh lawan harus tau materi yang sedang dipergunakan oleh lawan dan kitanya harus lebih pintar sudah begitu harus sudah selesaikan buku cerdas tangkas jilid dan 	neutral
 tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim 	neutral
 ngentot enak buat cowok xba xef 	positive
 tidak mau dia tidak manusia homo 	negative
 sudah tahu dia buaya darat tapi masih saja kamu ladeni lalu saat dia berpaling kamu sebut dia berengsek sehat 	negative
 wah kesempatan nih langsung deh dimanfaatkan buat pencitraaan oleh rezim 	negative
 biarkan lebih bagus cungkring daripada gendut bisa autis dan 	negative
 kenapa selalu kata muslim dibawa bawa sih memang membuat sesuatu jadi lebih baik buruk atau istimewa enggak pernah dengar ada penulis buddha penulis kristen penulis komunis adanya penulis saja 	negative
 ayo serbuuu persekusi dan hina presiden boleh hina ulama tuan guru bajang kiai said quraish shihab boleh hina rizieq persekusi memang rizieq nabi 	negative
perbedaan tidak menghalangi kami untuk berteman read dari kiri agama katolik islam buddha vscocam	negative
 oke baiklah esok koi lancarkan bom atom dekat katil dia pukul penting sok make sure iya keluar bilik iya esok k bye 	negative
 kalau bani sebelah karena otak nya tidak jalan masih mengotot perusahaan suram ala indosat untuk dibeli maklum hidup hanya untuk nasi bungkus 	negative
beliau memiliki kriteria yang pas untuk jadi presiden ri 	positive
 pecunio akan membawa kita lebih jauh ke arah tujuan kita untuk membentuk pasar keuangan masa depan dan pecun io initial coinoffering 	positive
sumpah subjek nih banyak gila babi 	negative
 jangan mau sama eto homo dia 	negative
merokok akan terlihat keren kalau asapnya keluar dari pantat 	negative
mungkin jika presiden hanya membangun jawa maka beliau tidak perlu diserang berbagai isu miring sudah menjadi kebiasaan tapi indonesia bukan hanya jawa saya setuju dengan pak 	negative
 karena sosial at publik sangat kejam ketika seorang lgbt akan jujur pada diri sendiri publik sepertinya lebih suka dibohongi 	negative
sebenarnya saat ini partai keadilan sejahtera sedang mengalami dilema bagai buah simalakama mau mengajukan presiden sendiri tidak bisa karena cuma punya suara lagi pula partai keadilan sejahtera tidak punya satupun kader yang baik populer dan dicintai rakyat yang punya peluang menang 	negative
selama ini sahamnya dikuasai oleh asing membuat pembangunan papua tertinggal jauh padahal freeport sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam papua 	negative
 indonesia lawyers club prabowo berbalas pantun apa tanggapan anda terhadap narasumber indonesia lawyers club yang satu ini 	negative
 ulama yang tidak dikenal 	negative
 kalau soal harga gue merasa dungu saja kalau beli starbak tidak mules 	negative
 babi jangan diingatkan haha 	negative
keandra adalah sosok lelaki yang tertarik dengan kedua jenis gender dan juga mengakui keberadaan transgender dia menganggap dirinya sebagai lelaki tapi dia juga beranggapan bahwa norma gender itu tidak ada sehingga ia sering bertingkah laku layaknya	negative
 jangan besar besar kan sih idiot itu nanti dia jumawa toh dia menang kemarin itu kita sama sama tahu 	negative
 mulai kepanasan partai komunis indonesia	negative
mari siap siap untuk bubarkan dewan perwakilan rakyat 	negative
 tolak bantuan asing asing kata mereka 	neutral
 partai rakyat demokratik itu komunis apa bukan 	negative
 orangan mancam kamu tidak di pelukan di negeri ini gedongan gede dongok ngawur 	negative
 dan dan nama asing terdengar anna pikir sang dara di hadapannya adalah penghuni baru habisnya ia tak kenal penampilan itu maafkan dirinya perrault san dan dan namaku anna kobayakawa mathilda san anna kini sama	negative
 yang makar omonganmu zon suka adu domba dan bawa nama islam agama pegangan hidup seseorang jangan sok suci kamu zon mulutmu dower banyak bacot 	negative
 sejahat jahat manusia ialah mereka yang suka mencari kesalahan dan kecelaan orang sebagaimana lalat mencari bangkai dari yang busuk quranhour 	negative
 bajingan memang indosat 	negative
 enaknya sama hyper sudah crot lanjut ngentot lagi 	positive
 lagi bisnis biarkan saja yang penting presiden yang amanah siswi janji mengomongnya tidak impor malah serba impor petani negeri sendiri gigit jari ampun deh 	negative
 wisma darul aman kerja banci lebih politik lah 	negative
 balik cepat lah setan 	negative
 mirip benar dengan komunis dulu 	negative
cara memperluas pintu rezeki dakwah islam majelis taklim rezeki rejeki habib habib ustaz ulama kiai pesantren tarim menikah jomlo	neutral
 kamu manusia homo 	negative
 enggak ada kontol bunda pakai timun saja 	negative
presiden meminta proyek strategis nasional segera dirampungkan 	neutral
 karena sih anu juga sampai sekarang agamanya masih diragukan tetapi kalau menurutku sih dia kafir juga 	negative
 agree on that master kafir itu sama sekali bukan penghinaan itu hanya istilah dan tidak memiliki sama sekali konotasi negatif dalam kata tersebut 	negative
 berbicara sama silit 	negative
presiden dihina kepala kepolisian republik indonesia menteri hukum dan hak asasi manusia menteri pendidikan dan kebudayaan menhan abu janda ansar barisan serba guna semua terdiam ajaib 	negative
 bidadari jamban 	neutral
 kalau menangnya curang ya buat apa demokrasi jadi cacat 	negative
 hmmm saya mencium aroma aroma jablay dan pantas saja bangsat iya pergi kamu 	negative
 donatur jadi korban dan iya sih dia jadi korban tetapi korban dari kebiadabannya menipu orang yang mau umrah nc 	negative
 bro tolong digoreng dengan teori konspirasi islamofobia oleh kafir yahudi asing asing liberal komunis lgbt 	negative
 jangan biarkan pemerintah provinsi daerah khusus ibukota bekerja sendiri mari kita dukung dan ikut membantu pemerintah provinsi dalam melawan cukong asing asing dan para koruptor dan bersatu kita teguh pemerintah provinsi daerah khusus ibukota bersama warga daerah khusus ibukota jakarta melawan cukong asing asing dan para k	neutral
jablay banget tidak sih gue dijual 	negative
 barang siapa membunuh seorang mu ahid kafir yang mendapatkan jaminan keamanan tanpa alasan yang hak maka ia tidak akan mencium wangi surga bahkan dari jarak empat puluh tahun perjalanan sekali pun hari ahmad khilafah ajaran islam return the khilafah	negative
ajarkan muslim agama tak mengajarkan membunuh agar paham islam bukan agama ajaran sesat allah subhanahu wa taala biadab	negative
 ingin mengaduk aduk jawa tengah kayak daerah khusus ibukota tidak makan bisa kita sudah pandai dan belajar dari pilihan kepala daerah jakarta 	neutral
 kampungan banget sih mengomongnya di atas bahas apa kamu jawab apa xef tidak level berdebat sama kamu dungu otaknya 	negative
dia itu buaya darat sejati b kenapa a lihat saja kaosnya lacoste sandalnya crocs celana kolornya crocodile benarkan 	negative
aduh memang ya sekolah katolik itu menurutku amp keluarga memang bagus makanya orang tua dulu juga menyekolahkan nya termasuk aku di sekolah katolik dan mau memasukkan sih adik di situ tapi jurusan animasi maupun multimedia tidak ada di situ dan buka	negative
ikut salah satu grup facebook pro tuan guru bajang sejak lama isinya rezim sekarang ulama masa depan bangsa dan lain lain dan sebagainya dan begitu tuan guru bajang dukung jokowi nama grupnya ganti jadi komando ulama 	negative
hidup kena kerja keras jangan harap kena suap bajingan 	negative
 palestina antek asing juga toh 	negative
jokowi tidak hormat terhadap muslim yang terzalimi	negative
 kenapa ya dia lucu banget beda banget sama juta sih kunyuk 	negative
dear pak gubernur dan pak wakil gubernur bisa tidak datangkan opa wenger untuk melatih pasca beliau out dari arsenal 	positive
ya bagaimana ya sudah beda saja yang biasanya selalu ada cerita konyol sekarang asing 	negative
selepas tahun bersama arsenal arsene wenger mengesahkan dia akan tinggalkan club london itu akhir musim ini terima kasih wenger	positive
 mohon dapat dimaklumi bani kodok gampang meriang kurang oksigen kelamaan di comberan 	neutral
kalau benar setya novanto menitip absen benar benar politisi kocak bikin malu wakil rakyat pecat dia 	negative
nalar yang sehat sekali lagi tidak akan berpikir jauh seburuk itu dengan menuduh ganjar pranowo sebab membaca puisi itu sebagai anti islam percaya ganjar yasin	negative
 selamat datang bani kampret 	negative
 dimas manusia homo suka pentil mimi peri 	negative
blokir jokowi mantap ternyata di dunia maya sudah menggambarkan tinggal realisasi di dunia nyata lengserkan jokowi	positive
bila baca cerita cousin aku nih aku jadi malu dia buat cerita pasal agama aku sibuk buat cerita pasal makan kedai hipster ini adalah thread	negative
berhijab itu sama sekali bukan budaya arab justru sebaliknya budaya arab adalah mengumbar aurat berhijab itu pun bukan budaya ia adalah syariat budaya adalah hasil cipta reka pikiran manusia sedangkan syariat adalah perintah tuhan yang menciptakan	negative
 jadi kan aku tempat pelampiasan nafsu mu sayang pepek mami selalu terbuka untuk menyambut kehadiran kontol mu sayang hypertext transfer protocol over secure socket layer 	negative
 pak tak perlu anda ber bicara deradikalisasi cukup jelaskan salat tak ada manfaatnya	negative
deklarasi anti hoaks dan mendukung pilihan kepala daerah damai	negative
korupsi dan menipu sama jamaah itu enggak haram yang haram itu makanan yang terindikasi mengandung dna babi dan dan 	negative
demi deh gue itu paling suka sama cowok lawak sungjin jae walaupun lawakannya krik semua member born to beat lucas dan lain lain dari pada cowok yang bejat bejat wkwk kalau melihat yang bad boy hanya sekadar main mata asekkk wkwk 	negative
 hassle free return policy adalah jaminan pengembalian produk hauz indonesia dengan harga yang sama selama hari dari tanggal pembelian apabila produk tersebut cacat produksi atau konsumen kurang puas dengan produk yang di beli haus mini quiz hazid 	negative
 ini semua agenda yahudi 	negative
dengan gojek ayo viralkan cc 	negative
 pasti berak kamu mencret mencret doang 	negative
 sengkuni sekarang sudah jadi tukang ramal lo dia ramal anies penyelamat bangsa cocot e sengkuni kok dipercaya masuk neraka kamu kalau percaya amin rais sih tukang ramal 	negative
kamu mahasiswa jurusan ekonomi keuangan	negative
 tertawa banget jancuk wkwk 	negative
sumbu pendek jokowi koalisi dengan negara partai komunis indonesia jokowi partai komunis indonesia lengserkan jokowi pusing hamba	negative
 aku bukan minat pun mail tapi looking at whole ya dia memang dulunya cheater tapi dia dan mengaku silap dia and meminta maaf yang sampah sarap adalah kamu sshhh 	negative
pilihan kepala daerah jawa timur yang paling ayem dan santai calon gubernur dan rakyatnya juga adem karena sudah dewasa dalam politik saya bangga sebagai arek surabaya	neutral
tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang dan dan tomohon international flower festival 	positive
 dulu waktu kampanye pak jokowi menjanjikan tarif listrik tidak naik bahan bakar minyak tidak naik menciptakan lapangan kerja tapi nyatanya nonsens itu semua apa ini yang di bilang tidak cacat 	negative
ada yang bilang alexis ditutup cukup dengan surat hehe mentertawakan saja sudah baca belum pers rilis dari manajemen alexis tetapi tidak para kampret adalah gampang dibegoin dulu juga pernah bilang ditutup eh masih eksis itu alexis 	negative
kon menghargai aku aku bisa menghargai badanmu kok lek kon bajingan aku aku iya bisa lebih bajingan di badanmu dik tenang saja 	negative
 apa dia pikir korban yang tewas itu bukan orang manusia sontoloyo kayak begini kok bisa jadi anggota komisi nasional ham saya enggak rela uang pajak saya membayar gaji orang goblok yang tidak memiliki empati ini 	negative
ya dan sama di tandai oleh sebuah suku atau kaum bermuka lebar dan bermata kecil alias sipit dan hari ini kaum dengan kemunculan ya dan sama itu sangat nyata suku dan ras tersebut sedang membanjiri	negative
